"Tabelle Übersicht Versammlungen 2022 (Kundgebungen und Demonstrationszüge)
Datum             KW     Beginn Uhr Ende Uh  Thema                                                                Demonstrationszug                                             Kundgebungsort                                                Min. Teilnah Max. Teilnehm Absage",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
2022-06-26 00:00:00,,,25,,14:30,,,15:30 Bessere Unterstützung für Frauen im Schwangerschaftskonflikt; Lebensschutz,,,,,,,,,,,Rathausplatz,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,20.0,,,,,
2022-06-26 00:00:00,,,25,,17:00,,,"19:30 Offene Kommunikation mit Bürgern der
Stadt zu Themen die uns bewegen",,,,,,,,,,,Wittelsbacher Park,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,20.0,,,,,
2022-06-26 00:00:00,,,25,,14:30,,,16:00 Mahnwache gegen geplante,,,,,,,,,,,Ecke Stenglinstr./Virchowstr.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,20.0,,,,,
,,,,,,,,"Tierversuchslabore im Sigma Technopark ab 2022/2023, Motto: Augsburg muss
tierversuchsfrei bleiben",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-27 00:00:00,,,26,,17:30,,,18:00 gemeinsames Singen,,,,,,,,,,,Holbeinplatz,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,100.0,,,,,
2022-06-27 00:00:00,,,26,,18:00,,,19:30 Frieden beginnt bei der Wahrheit - gegen die,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,500.0,,,,,2022-06-08
,,,,,,,,einrichtungsbezogene Impfpflicht - für die Grundrechte - für den weltweiten Frieden für alle Menschen - gegen die Missstände in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"unserem Land - für die Aufhebung aller
Corona-Maßnahmen und deren dafür eingeführten Gesetze - für die Wahrheit zu allen Themen - für eine sichere und stabile Zukunft in unserem Land - Corona muss wie eine Grippe behandelt werden und nie wieder zu Einschränkungen und Lockdowns führen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29.06.2022    26             17:00      20:00 ""Cube of Truth"" - Tierrechte/-befreiung,                                                                                        Königsplatz - Manzú-Brunnen                                              6                      20
Aufklärung über Tierausbeutung(sindustrie), Abschaffung/Überwindung von Karnismus & Speziesismus, vegane Lebensweise",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01 00:00:00,,,26,,15:00,,,20:00 Schlachthof-Mahnwache mit Ampelaktion an,,,,,,,,,,,,,,,,,,,,,,"Am alten Schlachthof, Kreuzung Berliner",,,,,,,,,10.0,,,,,,,15.0,,,,,
,,,,,,,,der Kreuzung,,,,,,,,,,,,,,,,,,,,,,Allee,,,,,,,,,,,,,,,,,,,,,
2022-07-01 00:00:00,,,26,,16:00,,,18:00 zwei Jahre Klimacamp - wir handeln,,,,,,,,,,,"Fischmarkt, Maximilianstr., Bgm.-Fischer-Str.,",,,,,,,,,,,Fischmarkt,,,,,,,,,500.0,,,,,,,500.0,,,,,
,,,,,,,,"immernoch, weil ihr untätig bleibt.",,,,,,,,,,,"Königsplatz, Fuggerstr., Volkhartstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Donstration für die sofortige,,,,,,,,,,,"Klinkertorstr., Heilig-Kreuz-Str., Ludwigstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Klimagerechtigkeit unter besonderer,,,,,,,,,,,"Karlstr., Karolinenstr., Fischmarkt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"fokkusierung der verfehlung des 1,5 Grad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ziels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01 00:00:00,,,26,,18:00,,,"19:15 Gedenkkundgebung für den Brandanschlag in
Sivas 1993",,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,,70.0,,,,,,,70.0,,,,,
"02.07.2022    26             11:00      17:00 Die Wahrheitserklärung von Falun Dafa:                                                                                        Moritzplatz                                                                           3                      10
Wahrhaftigkeit, Barmherzigkeit und Nachsicht. Gegen die Verfolgung von Falun Gong-Praktizierende und Organraub an Falun Gong-Praktizierende in China. Petition mit der Unterschriftensammlung an die deutsche Bundesregierung: Gegen Organraub an den lebenden Menschen. Zur sofortigen Beendigung der erzwungenen Organentnahmen von Falun Gong- Praktizierenden in der Volksrepublik China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02 00:00:00,,,26,,12:00,,,12:30 Russia is a terorist state. Gewidmet den,,,,,,,,,,,Fuggerplatz,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,30.0,,,,,
,,,,,,,,Opfern des russischen Terroranschlags auf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ein Einkaufszentrum in der Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Kremenchuk.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02 00:00:00,,,26,,12:30,,,17:30 Eine Gesellschaft im Widerspruch,,,,,,,,,,,,,,,,,,,,,,Königsplatz - gegenüber Deutsche Bank,,,,,,,,,2.0,,,,,,,10.0,,,,,
2022-07-02 00:00:00,,,26,,17:00,,,19:00 Frieden beginnt bei der Wahrheit - gegen die,,,,,,,,,,,"Ladehofstr., Hermanstr., Stettenstr., Theodor-",,,,,,,,,,,Ladehofstraße,,,,,,,,,3.0,,,,,,,3.0,,,,,2022-06-08
,,,,,,,,einrichtungsbezogene Impfpflicht - für die,,,,,,,,,,,"Heuss-Platz, Konrad-Adenauer-Allee, Hallstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Grundrechte - für den weltweiten Frieden für,,,,,,,,,,,"Maximilianstr., Karolinenstr., Karlstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,alle Menschen - gegen die Missstände in,,,,,,,,,,,"Ludwigstr., Grottenau, Kennedy-Platz,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,unserem Land - für die Aufhebung aller,,,,,,,,,,,"Volkhartstr., Klinkertorplatz, Schaezlerstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Corona-Maßnahmen und deren dafür,,,,,,,,,,,"Hermanstr., Ladehofstr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,eingeführten Gesetze - für die Wahrheit zu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,allen Themen - für eine sichere und stabile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Zukunft in unserem Land - Corona muss wie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,eine Grippe behandelt werden und nie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,wieder zu Einschränkungen und Lockdowns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,führen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 00:00:00,,,26,14:30,,,15:30 Bessere Unterstützung für Frauen im Schwangerschaftskonflikt; Lebensschutz,,,,,,,,,,,,Rathausplatz,,,,,,,,,,,,,,,,,,,10,,,,,,,20,,,,,,
2022-07-03 00:00:00,,,26,17:00,,,"19:30 Offene Kommunikation mit Bürgern der
Stadt zu Themen die uns bewegen",,,,,,,,,,,,Wittelsbacher Park,,,,,,,,,,,,,,,,,,,10,,,,,,,20,,,,,,
2022-07-04 00:00:00,,,27,7:30,,,"9:00 Mahnwache gegen geplante Tierversuchslabore im Sigma Technopark ab 2022/2023, Motto: ""Augsburg muss tierversuchsfrei bleiben""",,,,,,,,,,,,Werner-von-Siemens-Str. Höhe Hausnr. 10,,,,,,,,,,,,,,,,,,,2,,,,,,,10,,,,,,
2022-07-04 00:00:00,,,27,17:00,,,18:00 Verstorbene Migranten in Medilla,,,,,,,,,,,,Königsplatz,,,,,,,,,,,,,,,,,,,10,,,,,,,15,,,,,,
2022-07-04 00:00:00,,,27,17:30,,,18:00 gemeinsames Singen,,,,,,,,,,,,Holbeinplatz,,,,,,,,,,,,,,,,,,,35,,,,,,,100,,,,,,
2022-07-04 00:00:00,,,27,18:00,,,"20:00 Gegen Sozialabbau, Umweltzerstörung und Kriegsgefahr, gegen Rassismus und Faschismus, für internationale Solidarität",,,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,,,,,,,,,,,,,10,,,,,,,30,,,,,,
2022-07-08 00:00:00,,,27,9:20,,,"12:00 Hallstraße autofrei: autofreie Zonen rund um Kindergärten und Schulen, Sichere Schulwege, Platz für Menschen statt für Autos , sichere autofreie Fahrradstraße statt Autoposer und Autoraser, sicherer Aufenthaltsraum für Schüler*innen statt Parkplätze und Gefahren durch Autofahren.",,,,,,,,,,,,Hallstraße,,,,,,,,,,,,,,,,,,,100,,,,,,,100,,,,,,
2022-07-09 00:00:00,,,27,12:30,,,17:30 Eine Gesellschaft im Widerspruch,,,,,,,,,,,,Königsplatz - gegenüber Deutsche Bank,,,,,,,,,,,,,,,,,,,2,,,,,,,10,,,,,,
2022-07-09 00:00:00,,,27,16:00,,,"19:00 ""Cube of Truth"" - Tierrechte/-befreiung, Aufklärung über Tierausbeutung(sindustrie), Abschaffung/Überwindung von Karnismus & Speziesismus, vegane Lebensweise",,,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,,,,,,,,,,,,,6,,,,,,,20,,,,,,
2022-07-10 00:00:00,,,27,14:30,,,15:30 Bessere Unterstützung für Frauen im Schwangerschaftskonflikt; Lebensschutz,,,,,,,,,,,,Rathausplatz,,,,,,,,,,,,,,,,,,,10,,,,,,,20,,,,,,
2022-07-10 00:00:00,,,27,17:00,,,"19:30 Offene Kommunikation mit Bürgern der
Stadt zu Themen die uns bewegen",,,,,,,,,,,,Wittelsbacher Park,,,,,,,,,,,,,,,,,,,10,,,,,,,20,,,,,,
2022-07-11 00:00:00,,,28,12:00,,,13:00 Kurswechsel: Gesetzliche Rente stärken,,,,,,,,,,,,Moritzplatz,,,,,,,,,,,,,,,,,,,50,,,,,,,300,,,,,,
2022-07-11 00:00:00,,,28,17:30,,,18:00 gemeinsames Singen,,,,,,,,,,,,Holbeinplatz,,,,,,,,,,,,,,,,,,,35,,,,,,,100,,,,,,
2022-07-13 00:00:00,,,28,17:00,,,"20:00 ""Cube of Truth"" - Tierrechte/-befreiung,",,,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,,,,,,,,,,,,,6,,,,,,,20,,,,,,
"Aufklärung über Tierausbeutung(sindustrie),
Abschaffung/Überwindung von Karnismus & Speziesismus, vegane Lebensweise",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13 00:00:00,,,28,20:00,,,"0:00 Verkehrswende Jetzt - Echte Veränderungen statt bloßes Stadtradeln - Sofortmaßnahmen für den Klimaschutz umsetzen: ÖPNV massiv ausbauen: Schnellbuslinien auf der B17 und neue Tramlinien, 24/7 ÖPNV, Verkehrsraum neu verteilen: Straßen zu echten Fahrradstraßen machen, klimafreundliche Mobilität für Alle statt Lärm, Stau und Stress, Tempolimt auf allen deutschen Autobahnen",,,,,,,,,,,,"Rathausplatz, Karolinenstr., Karlstr., Ludwigstr., Grottenau, Kennedy-Platz, Am Alten Einlaß, Prinzregentenstr., Viktoriastr., Frölichstr., Pferseer Str., Augsburger Str., Hessenbachstr., Kazböckstr., Eberlestr., Leonhard-Hausmann-Str., Stadtberger Str., Bürgermeister-Bohl-Str., Grasiger Weg, Pröllstr., Bundesstraße B17, Bürgermeister- Ackermann-Str., Hessenbachstr., Augsburger Str., Perzheimstr., Hörbrotstr., Rosenaustr., Pferseer Str., Frölichstr., Volkhartstr., Grottenau, Karlstr., Karolinenstr., Rathausplatz",,,,,,,,,,,Rathausplatz,,,,,,,,100,,,,,,,100,,,,,,
2022-07-15 00:00:00,,,28,9:20,,,"12:00 Hallstraße autofrei: autofreie Zonen rund um Kindergärten und Schulen, Sichere Schulwege, Platz für Menschen statt für Autos , sichere autofreie Fahrradstraße statt Autoposer und Autoraser, sicherer Aufenthaltsraum für Schüler*innen statt Parkplätze und Gefahren durch Autofahren.",,,,,,,,,,,,,,,,,,,,,,,Hallstraße,,,,,,,,100,,,,,,,100,,,,,,
"15.07.2022    28             17:30      19:00 Russia is a Terrorist State. Gegen russische      Rathausplatz, Maximilianstraße, Moritzplatz,     Rathausplatz                                                                     200                    300                          12.07.2022
Propaganda, Lügen, Informationskrieg und      Bgm.-Fischer-Str., Königsplatz, Annastraße, Angriffskrieg                                                       Steingasse, Rathausplatz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15.07.2022    28             18:00      20:00 Mahnwache für Ermordeten bzw.
massakrierten Stammesvolk Amhara in Äthiopien. Stop den Genozid gegen Amhara in Äthiopien. (Stop genicide agains Amhara)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Königsplatz - kurze Bahnhofstr. (westlicher
Teil)",,,,,,,,,,,,,,25                      50,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15 00:00:00,,,28,18:00,,,22:00 Verkehrswende Jetzt - Echte Veränderungen,,,,,,,,,,,,"Rathausplatz, Karolinenstr., Karlstr.,",,,,,,,,,,,Rathausplatz,,,,,,,,100,,,,,,,100,,,,,,
,,,,,,,statt bloßes Stadtradeln - Sofortmaßnahmen,,,,,,,,,,,,"Ludwigstr., Grottenau, Kennedy-Platz,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"für den Klimaschutz umsetzen: Verkehrsraum Volkhartstr., Gesundbrunnenstr.,
neu verteilen, Straßen zu echten                       Langenmantelstr., Ulmer Str., Schöpplerstr., Fahrradstraßen machen, ÖPNV massiv             Branderstr., Grafstr., Neuhäuserstr., Ausbauen statt Lärm, Stau und Stress               Zollernstr., Kaltenhoferstr., Donauwörther
Str., Ulmer Str., Wertachstr., Wertachbrucker- Tor-Str., Georgenstr., Pfärrle, Stephingerberg, Müllerstr., Unterer Graben, Mittlerer Graben, Oberer Graben, Am Vogeltor, Forsterstr., Remboldstr., Rote-Torwall-Str., Eserwallstr., Theodor-Heuss-Platz, Konrad-Adenauer-Allee, Hallstr., Maximilianstr., Rathausplatz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.07.2022    28             12:30      17:30 Eine Gesellschaft im Widerspruch                                                                                                   Königsplatz - gegenüber Deutsche Bank                             2                      10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-16 00:00:00,,,28,10:00,,,"18:00 Fahrraddemo zur Erhaltung des Auwalds
Wehringen",,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,
2022-07-17 00:00:00,,,28,15:00,,,19:00 Fahrraddemo zur Erhaltung des Auwalds,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,
,,,,,,,Wehringen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-17 00:00:00,,,28,14:30,,,15:30 Bessere Unterstützung für Frauen im,,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,10,,,,,,,20,,,,,,
,,,,,,,Schwangerschaftskonflikt; Lebensschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-17 00:00:00,,,28,17:00,,,19:30 Offene Kommunikation mit Bürgern der,,,,,,,,,,,,,,,,,,,,,,,Wittelsbacher Park,,,,,,,,10,,,,,,,20,,,,,,
,,,,,,,Stadt zu Themen die uns bewegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-18 00:00:00,,,29,17:30,,,18:00 gemeinsames Singen,,,,,,,,,,,,,,,,,,,,,,,Holbeinplatz,,,,,,,,35,,,,,,,100,,,,,,
2022-07-21 00:00:00,,,29,11:00,,,14:00 Bundesweiter Drogengedenktag,,,,,,,,,,,,,,,,,,,,,,,Königsplatz - kurze Bahnhofstraße,,,,,,,,50,,,,,,,50,,,,,,
2022-07-21 00:00:00,,,29,19:00,,,23:00 Forderung der Schaffung eines,,,,,,,,,,,,"Ludwigstraße, Kleine Grottenau, Ernst-Reuter-",,,,,,,,,,,Ludwigstraße / Ecke Kasernstraße,,,,,,,,35,,,,,,,50,,,,,,
,,,,,,,Theaterquartiers in Augsburg. Hierfür bei der,,,,,,,,,,,,"Platz, Fuggerstraße, Am Alten Einlaß,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Eröffnungskundgebung künstlerisch-,,,,,,,,,,,,"Schaezlerstraße, Klinkertorplatz,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,theatraler Gründungsakt (Verlesung eines,,,,,,,,,,,,"Klinkertorstraße, Auf dem Kreuz, Alte Gasse,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Manifests) und 2 kurze Wortbeiträge (Vision,,,,,,,,,,,,"Fronhof, Beim Hafnerberg, Ludwigstraße",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Theaterviertel). Anschließend will die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Kundgebung der Öffentlichkeit und der,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Politik auf vermitteln wie es wäre ein solches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Viertel entstehen zu lassen. Dazu wird das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Viertel gemeinsam abgelaufen und an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,einigen Stellen mit einfachen künstlerischen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Beiträgen bespielt (bspw. Gesang,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Botschaften, Lesung). Nach der",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Demonstration erfolgt eine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Abschlussrede/kundgebung vor dem Weißen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Lamm, Ludwigstraße 23 auf der",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Straßenfläche der Ludwigstraße.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-22 00:00:00,,,29,18:00,,,22:00 Verkehrswende Jetzt - Echte Veränderungen,,,,,,,,,,,,"Rathausplatz, Maximilianstr., Hallstr., Konrad-",,,,,,,,,,,Rathausplatz,,,,,,,,100,,,,,,,100,,,,,,
,,,,,,,statt bloßes Stadtradeln - Sofortmaßnahmen,,,,,,,,,,,,"Adenauer-Allee, Bismarckstr., Von-der-Tann-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"für den Klimaschutz umsetzen: Verkehrsraum Str., Hochfeldstr., Schertlinstr., Firnhaberstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"neu verteilen, Straßen zu echten
Fahrradstraßen machen, Schnellbusslininen auf der B17 statt Lärm, Stau und Stress, Tempolimt auf allen deutschen Autobahnen",,,,,,,,,,,,,,,,,,,"Dr.-Lagai-Str., Hochfeldstr., Von-Richthofen-
Str., Firnhaberstr., Am Messezentrum, Friedrich-Ebert-Str., Allgäuer Str., Gögginger Str., Bergstr., Gabelsbergerstr., Stadionstr., Schießstättenstr., Rosenaustr., Gögginger Str., Hermanstr., Schaezlerstr., Am Alten Einlaß,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-23 00:00:00,,,29,,11:00,,,"17:00 Schwerpunkt:
Die Wahrheitserklärung von Falun Dafa: Wahrhaftigkeit, Barmherzigkeit und Nachsicht.
Gegen die Verfolgung von Falun Gong- Praktizierende und Organraub an Falun Gong- Praktizierende in China.
Petition mit der Unterschriftensammlung an die deutsche Bundesregierung: Gegen Organraub an den lebenden Menschen. Zur sofortigen Beendigung der erzwungenen Organentnahmen von Falun Gong- Praktizierenden in der Volksrepublik China.",,,,,,,,,,,Fuggerplatz,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,10.0,,,,
2022-07-23 00:00:00,,,29,,12:30,,,17:30 Eine Gesellschaft im Widerspruch,,,,,,,,,,,,,,,,,,,,,Königsplatz - gegenüber Deutsche Bank,,,,,,,,,,,2.0,,,,,,,10.0,,,,
2022-07-23 00:00:00,,,29,,16:00,,,"19:00 ""Cube of Truth"" - Tierrechte/-befreiung, Aufklärung über Tierausbeutung(sindustrie), Abschaffung/Überwindung von Karnismus & Speziesismus, vegane Lebensweise",,,,,,,,,,,,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,,,,,6.0,,,,,,,20.0,,,,
2022-07-24 00:00:00,,,29,,14:00,,,17:00 Abtreibungsrecht,,,,,,,,,,,,,,,,,,,,,Königsplatz - kurze Bahnhofstraße,,,,,,,,,,,50.0,,,,,,,50.0,,,,
2022-07-24 00:00:00,,,29,,14:30,,,15:30 Bessere Unterstützung für Frauen im Schwangerschaftskonflikt; Lebensschutz,,,,,,,,,,,"Moritzplatz, Bgm.-Fischer-Str., Königsplatz, Fuggerstraße, Grottenau, Ludwigstraße, Karlstraße, Annastraße, Martin-Luther-Platz, Fuggerplatz, Philippine-Welser-Straße,
Moritzplatz",,,,,,,,,,Moritzplatz,,,,,,,,,,,15.0,,,,,,,30.0,,,,
2022-07-24 00:00:00,,,29,,14:30,,,"16:00 Mahnwache gegen geplante Tierversuchslabore im Sigma Technopark ab 2022/2023, Motto: ""Augsburg muss tierversuchsfrei bleiben""",,,,,,,,,,,,,,,,,,,,,Ecke Stenglinstraße / Virchowstraße,,,,,,,,,,,2.0,,,,,,,20.0,,,,
2022-07-24 00:00:00,,,29,,17:00,,,"19:30 Offene Kommunikation mit Bürgern der
Stadt zu Themen die uns bewegen",,,,,,,,,,,,,,,,,,,,,Wittelsbacher Park,,,,,,,,,,,10.0,,,,,,,20.0,,,,
2022-07-25 00:00:00,,,30,,17:30,,,18:00 gemeinsames Singen,,,,,,,,,,,,,,,,,,,,,Holbeinplatz,,,,,,,,,,,35.0,,,,,,,100.0,,,,
2022-07-26 00:00:00,,,30,,15:00,,,20:00 Glaubensfreiheit für Christen mit einem bibelbezogenen Werteverständnis,,,,,,,,,,,,,,,,,,,,,Königsplatz - kurze Bahnhofstraße,,,,,,,,,,,20.0,,,,,,,20.0,,,,
2022-07-27 00:00:00,,,30,,15:00,,,20:00 Glaubensfreiheit für Christen mit einem bibelbezogenen Werteverständnis,,,,,,,,,,,,,,,,,,,,,Königsplatz - kurze Bahnhofstraße,,,,,,,,,,,20.0,,,,,,,20.0,,,,
2022-07-27 00:00:00,,,30,,17:00,,,"20:00 ""Cube of Truth"" - Tierrechte/-befreiung,",,,,,,,,,,,,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,,,,,6.0,,,,,,,20.0,,,,
"Aufklärung über Tierausbeutung(sindustrie),
Abschaffung/Überwindung von Karnismus & Speziesismus, vegane Lebensweise",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.07.2022    30             12:30      17:30 Eine Gesellschaft im Widerspruch                                                                                                   Königsplatz - gegenüber Deutsche Bank                             2                      10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30.07.2022    30             15:00      18:00 Freie Oberkörper für alle                                   Ulrichsplatz, Maximilianstraße, Hallstraße,         Ulrichsplatz                                                                      200                    200
Patriarchat abnippeln!                                       Schießgrabenstraße, Schaezlerstraße, Am Mit besonderem Bezug auf die                          Alten Einlaß, Fuggerstraße, Grottenau, sexualisierung, stigmatisierung und zensur       Ludwigstraße, Karlstraße, Leonhardsberg, von weiblichen Nippel als auswuchs des           Mittlerer Graben, Oberer Graben, Am Patriarchats unter besonderer Beobachtung    Vogeltor, Am Schwall, Predigerberg, Heilig- von sexualisierter Gewalt und Unterdrückung Grab-Gasse, Maximilianstraße, Ulrichsplatz von weiblichen Nippeln",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
